country,Year,Electricity Total,Electricity per Person,Electricity per 500k,% Electricity per 500k,country_code
Malaysia,2007,104000000000.0,3890.0,1945000000.0,1.8701923076923077,MYS
Malaysia,2008,107000000000.0,3940.0,1970000000.0,1.841121495327103,MYS
Malaysia,2009,111000000000.0,4030.0,2015000000.0,1.8153153153153154,MYS
Malaysia,2010,120000000000.0,4270.0,2135000000.0,1.7791666666666666,MYS
Malaysia,2011,121000000000.0,4220.0,2110000000.0,1.743801652892562,MYS
Malaysia,2012,127000000000.0,4370.0,2185000000.0,1.720472440944882,MYS
Malaysia,2013,138000000000.0,4650.0,2325000000.0,1.684782608695652,MYS
Malaysia,2014,144000000000.0,4750.0,2375000000.0,1.6493055555555556,MYS
Malaysia,2015,145000000000.0,4710.0,2355000000.0,1.6241379310344828,MYS
Malaysia,2016,157000000000.0,5030.0,2515000000.0,1.6019108280254777,MYS
Mexico,1985,94000000000.0,1220.0,610000000.0,0.648936170212766,MEX
Mexico,1986,98300000000.0,1250.0,625000000.0,0.6358087487283826,MEX
Mexico,1987,105000000000.0,1310.0,655000000.0,0.6238095238095238,MEX
Mexico,1988,111000000000.0,1360.0,680000000.0,0.6126126126126126,MEX
Mexico,1989,119000000000.0,1420.0,710000000.0,0.5966386554621849,MEX
Mexico,1990,117000000000.0,1370.0,685000000.0,0.5854700854700855,MEX
Mexico,1991,128000000000.0,1470.0,735000000.0,0.57421875,MEX
Mexico,1992,132000000000.0,1480.0,740000000.0,0.5606060606060606,MEX
Mexico,1993,134000000000.0,1480.0,740000000.0,0.5522388059701493,MEX
Mexico,1994,146000000000.0,1580.0,790000000.0,0.541095890410959,MEX
Mexico,1995,150000000000.0,1600.0,800000000.0,0.5333333333333333,MEX
Mexico,1996,157000000000.0,1640.0,820000000.0,0.5222929936305732,MEX
Mexico,1997,167000000000.0,1710.0,855000000.0,0.5119760479041916,MEX
Mexico,1998,181000000000.0,1830.0,915000000.0,0.505524861878453,MEX
Mexico,1999,190000000000.0,1890.0,945000000.0,0.49736842105263157,MEX
Mexico,2000,204000000000.0,2000.0,1000000000.0,0.49019607843137253,MEX
Mexico,2001,210000000000.0,2040.0,1020000000.0,0.4857142857142857,MEX
Mexico,2002,216000000000.0,2070.0,1035000000.0,0.4791666666666667,MEX
Mexico,2003,225000000000.0,2130.0,1065000000.0,0.47333333333333333,MEX
Mexico,2004,235000000000.0,2200.0,1100000000.0,0.46808510638297873,MEX
Mexico,2005,248000000000.0,2290.0,1145000000.0,0.46169354838709675,MEX
Mexico,2006,256000000000.0,2330.0,1165000000.0,0.455078125,MEX
Mexico,2007,263000000000.0,2350.0,1175000000.0,0.4467680608365019,MEX
Mexico,2008,269000000000.0,2370.0,1185000000.0,0.44052044609665425,MEX
Mexico,2009,268000000000.0,2320.0,1160000000.0,0.43283582089552236,MEX
Mexico,2010,276000000000.0,2350.0,1175000000.0,0.4257246376811594,MEX
Mexico,2011,292000000000.0,2450.0,1225000000.0,0.4195205479452055,MEX
Mexico,2012,296000000000.0,2450.0,1225000000.0,0.41385135135135137,MEX
Mexico,2013,297000000000.0,2420.0,1210000000.0,0.4074074074074074,MEX
Mexico,2014,303000000000.0,2440.0,1220000000.0,0.40264026402640263,MEX
Mexico,2015,310000000000.0,2470.0,1235000000.0,0.39838709677419354,MEX
Mexico,2016,315000000000.0,2470.0,1235000000.0,0.39206349206349206,MEX
Netherlands,1985,63000000000.0,4340.0,2170000000.0,3.4444444444444446,NLD
Netherlands,1986,67200000000.0,4600.0,2300000000.0,3.4226190476190474,NLD
Netherlands,1987,68400000000.0,4660.0,2330000000.0,3.4064327485380117,NLD
Netherlands,1988,69700000000.0,4710.0,2355000000.0,3.3787661406025826,NLD
Netherlands,1989,73100000000.0,4920.0,2460000000.0,3.365253077975376,NLD
Netherlands,1990,71900000000.0,4800.0,2400000000.0,3.3379694019471486,NLD
Netherlands,1991,74300000000.0,4930.0,2465000000.0,3.3176312247644684,NLD
Netherlands,1992,77200000000.0,5090.0,2545000000.0,3.2966321243523318,NLD
Netherlands,1993,77000000000.0,5040.0,2520000000.0,3.272727272727273,NLD
Netherlands,1994,79700000000.0,5180.0,2590000000.0,3.2496863237139273,NLD
Netherlands,1995,81100000000.0,5240.0,2620000000.0,3.2305795314426633,NLD
Netherlands,1996,85200000000.0,5480.0,2740000000.0,3.215962441314554,NLD
Netherlands,1997,86700000000.0,5540.0,2770000000.0,3.1949250288350632,NLD
Netherlands,1998,91000000000.0,5780.0,2890000000.0,3.1758241758241756,NLD
Netherlands,1999,86700000000.0,5470.0,2735000000.0,3.154555940023068,NLD
Netherlands,2000,89400000000.0,5620.0,2810000000.0,3.1431767337807606,NLD
Netherlands,2001,94200000000.0,5880.0,2940000000.0,3.121019108280255,NLD
Netherlands,2002,95900000000.0,5950.0,2975000000.0,3.102189781021898,NLD
Netherlands,2003,96700000000.0,5970.0,2985000000.0,3.0868665977249226,NLD
Netherlands,2004,101000000000.0,6180.0,3090000000.0,3.0594059405940595,NLD
Netherlands,2005,100000000000.0,6140.0,3070000000.0,3.07,NLD
Netherlands,2006,98800000000.0,6010.0,3005000000.0,3.041497975708502,NLD
Netherlands,2007,105000000000.0,6370.0,3185000000.0,3.033333333333333,NLD
Netherlands,2008,108000000000.0,6530.0,3265000000.0,3.0231481481481484,NLD
Netherlands,2009,114000000000.0,6830.0,3415000000.0,2.995614035087719,NLD
Netherlands,2010,118000000000.0,7080.0,3540000000.0,3.0,NLD
Netherlands,2011,113000000000.0,6750.0,3375000000.0,2.9867256637168142,NLD
Netherlands,2012,103000000000.0,6110.0,3055000000.0,2.966019417475728,NLD
Netherlands,2013,101000000000.0,5990.0,2995000000.0,2.9653465346534653,NLD
Netherlands,2014,103000000000.0,6120.0,3060000000.0,2.970873786407767,NLD
Netherlands,2015,110000000000.0,6470.0,3235000000.0,2.940909090909091,NLD
Netherlands,2016,115000000000.0,6750.0,3375000000.0,2.9347826086956523,NLD
New Zealand,1985,28500000000.0,8710.0,4355000000.0,15.280701754385966,NZL
New Zealand,1986,29300000000.0,8920.0,4460000000.0,15.22184300341297,NZL
New Zealand,1987,29800000000.0,8990.0,4495000000.0,15.083892617449665,NZL
New Zealand,1988,31100000000.0,9330.0,4665000000.0,15.0,NZL
New Zealand,1989,31400000000.0,9330.0,4665000000.0,14.856687898089172,NZL
New Zealand,1990,32300000000.0,9490.0,4745000000.0,14.690402476780186,NZL
New Zealand,1991,33300000000.0,9660.0,4830000000.0,14.504504504504505,NZL
New Zealand,1992,32900000000.0,9390.0,4695000000.0,14.270516717325227,NZL
New Zealand,1993,34300000000.0,9620.0,4810000000.0,14.02332361516035,NZL
New Zealand,1994,34900000000.0,9620.0,4810000000.0,13.782234957020057,NZL
New Zealand,1995,36100000000.0,9810.0,4905000000.0,13.587257617728532,NZL
New Zealand,1996,36500000000.0,9810.0,4905000000.0,13.438356164383562,NZL
New Zealand,1997,37100000000.0,9890.0,4945000000.0,13.328840970350404,NZL
New Zealand,1998,37600000000.0,9940.0,4970000000.0,13.21808510638298,NZL
New Zealand,1999,37800000000.0,9900.0,4950000000.0,13.095238095238095,NZL
New Zealand,2000,39200000000.0,10200.0,5100000000.0,13.010204081632653,NZL
New Zealand,2001,39600000000.0,10100.0,5050000000.0,12.752525252525253,NZL
New Zealand,2002,40600000000.0,10300.0,5150000000.0,12.68472906403941,NZL
New Zealand,2003,40800000000.0,10100.0,5050000000.0,12.377450980392156,NZL
New Zealand,2004,42700000000.0,10500.0,5250000000.0,12.295081967213115,NZL
New Zealand,2005,42900000000.0,10400.0,5200000000.0,12.121212121212121,NZL
New Zealand,2006,43400000000.0,10400.0,5200000000.0,11.981566820276498,NZL
New Zealand,2007,43800000000.0,10300.0,5150000000.0,11.757990867579908,NZL
New Zealand,2008,43800000000.0,10200.0,5100000000.0,11.643835616438356,NZL
New Zealand,2009,43400000000.0,10000.0,5000000000.0,11.52073732718894,NZL
New Zealand,2010,44900000000.0,10300.0,5150000000.0,11.469933184855234,NZL
New Zealand,2011,44400000000.0,10100.0,5050000000.0,11.373873873873874,NZL
New Zealand,2012,44300000000.0,9920.0,4960000000.0,11.196388261851016,NZL
New Zealand,2013,43300000000.0,9590.0,4795000000.0,11.07390300230947,NZL
New Zealand,2014,43600000000.0,9550.0,4775000000.0,10.95183486238532,NZL
New Zealand,2015,44300000000.0,9600.0,4800000000.0,10.835214446952596,NZL
New Zealand,2016,43900000000.0,9420.0,4710000000.0,10.72892938496583,NZL
Norway,1985,103000000000.0,24900.0,12450000000.0,12.087378640776699,NOR
Norway,1986,97300000000.0,23300.0,11650000000.0,11.97327852004111,NOR
Norway,1987,104000000000.0,24900.0,12450000000.0,11.971153846153847,NOR
Norway,1988,110000000000.0,26200.0,13100000000.0,11.909090909090908,NOR
Norway,1989,119000000000.0,28200.0,14100000000.0,11.84873949579832,NOR
Norway,1990,122000000000.0,28700.0,14350000000.0,11.762295081967213,NOR
Norway,1991,111000000000.0,26000.0,13000000000.0,11.711711711711711,NOR
Norway,1992,118000000000.0,27400.0,13700000000.0,11.610169491525424,NOR
Norway,1993,120000000000.0,27800.0,13900000000.0,11.583333333333334,NOR
Norway,1994,113000000000.0,26100.0,13050000000.0,11.548672566371682,NOR
Norway,1995,123000000000.0,28200.0,14100000000.0,11.463414634146341,NOR
Norway,1996,105000000000.0,23800.0,11900000000.0,11.333333333333334,NOR
Norway,1997,112000000000.0,25300.0,12650000000.0,11.294642857142858,NOR
Norway,1998,117000000000.0,26300.0,13150000000.0,11.239316239316238,NOR
Norway,1999,123000000000.0,27400.0,13700000000.0,11.138211382113822,NOR
Norway,2000,143000000000.0,31800.0,15900000000.0,11.118881118881118,NOR
Norway,2001,122000000000.0,27000.0,13500000000.0,11.065573770491802,NOR
Norway,2002,131000000000.0,28700.0,14350000000.0,10.954198473282442,NOR
Norway,2003,107000000000.0,23500.0,11750000000.0,10.981308411214954,NOR
Norway,2004,111000000000.0,24100.0,12050000000.0,10.855855855855856,NOR
Norway,2005,138000000000.0,29800.0,14900000000.0,10.797101449275363,NOR
Norway,2006,121000000000.0,26000.0,13000000000.0,10.743801652892563,NOR
Norway,2007,137000000000.0,29100.0,14550000000.0,10.620437956204379,NOR
Norway,2008,142000000000.0,29800.0,14900000000.0,10.492957746478874,NOR
Norway,2009,132000000000.0,27300.0,13650000000.0,10.340909090909092,NOR
Norway,2010,124000000000.0,25300.0,12650000000.0,10.201612903225806,NOR
Norway,2011,128000000000.0,25800.0,12900000000.0,10.078125,NOR
Norway,2012,148000000000.0,29500.0,14750000000.0,9.966216216216216,NOR
Norway,2013,134000000000.0,26400.0,13200000000.0,9.850746268656716,NOR
Norway,2014,142000000000.0,27600.0,13800000000.0,9.71830985915493,NOR
Norway,2015,145000000000.0,27800.0,13900000000.0,9.586206896551724,NOR
Norway,2016,150000000000.0,28500.0,14250000000.0,9.5,NOR
Pakistan,1985,28800000000.0,313.0,156500000.0,0.5434027777777778,PAK
Pakistan,1986,32300000000.0,340.0,170000000.0,0.5263157894736842,PAK
Pakistan,1987,36300000000.0,370.0,185000000.0,0.509641873278237,PAK
Pakistan,1988,40700000000.0,401.0,200500000.0,0.4926289926289926,PAK
Pakistan,1989,42800000000.0,409.0,204500000.0,0.477803738317757,PAK
Pakistan,1990,46000000000.0,427.0,213500000.0,0.4641304347826087,PAK
Pakistan,1991,50200000000.0,454.0,227000000.0,0.45219123505976094,PAK
Pakistan,1992,53600000000.0,471.0,235500000.0,0.439365671641791,PAK
Pakistan,1993,57000000000.0,488.0,244000000.0,0.4280701754385965,PAK
Pakistan,1994,57900000000.0,484.0,242000000.0,0.41796200345423146,PAK
Pakistan,1995,63800000000.0,519.0,259500000.0,0.4067398119122257,PAK
Pakistan,1996,67600000000.0,536.0,268000000.0,0.39644970414201186,PAK
Pakistan,1997,62500000000.0,484.0,242000000.0,0.3872,PAK
Pakistan,1998,66400000000.0,502.0,251000000.0,0.37801204819277107,PAK
Pakistan,1999,65300000000.0,482.0,241000000.0,0.36906584992343033,PAK
Pakistan,2000,63700000000.0,460.0,230000000.0,0.36106750392464676,PAK
Pakistan,2001,70600000000.0,499.0,249500000.0,0.35339943342776203,PAK
Pakistan,2002,74400000000.0,515.0,257500000.0,0.34610215053763443,PAK
Pakistan,2003,77000000000.0,521.0,260500000.0,0.3383116883116883,PAK
Pakistan,2004,82300000000.0,546.0,273000000.0,0.33171324422843257,PAK
Pakistan,2005,90200000000.0,586.0,293000000.0,0.32483370288248337,PAK
Pakistan,2006,96100000000.0,612.0,306000000.0,0.3184183142559833,PAK
Pakistan,2007,98100000000.0,612.0,306000000.0,0.3119266055045872,PAK
Pakistan,2008,96200000000.0,588.0,294000000.0,0.30561330561330563,PAK
Pakistan,2009,97100000000.0,581.0,290500000.0,0.29917610710607623,PAK
Pakistan,2010,100000000000.0,588.0,294000000.0,0.294,PAK
Pakistan,2011,100000000000.0,576.0,288000000.0,0.288,PAK
Pakistan,2012,99300000000.0,558.0,279000000.0,0.2809667673716012,PAK
Pakistan,2013,102000000000.0,562.0,281000000.0,0.2754901960784314,PAK
Pakistan,2014,107000000000.0,578.0,289000000.0,0.27009345794392525,PAK
Pakistan,2015,110000000000.0,582.0,291000000.0,0.26454545454545453,PAK
Pakistan,2016,115000000000.0,597.0,298500000.0,0.25956521739130434,PAK
Peru,1985,12100000000.0,620.0,310000000.0,2.56198347107438,PER
Peru,1986,12900000000.0,647.0,323500000.0,2.507751937984496,PER
Peru,1987,14000000000.0,682.0,341000000.0,2.4357142857142855,PER
Peru,1988,13600000000.0,648.0,324000000.0,2.3823529411764706,PER
Peru,1989,13700000000.0,643.0,321500000.0,2.346715328467153,PER
Peru,1990,13800000000.0,633.0,316500000.0,2.2934782608695654,PER
Peru,1991,14500000000.0,650.0,325000000.0,2.2413793103448274,PER
Peru,1992,13100000000.0,577.0,288500000.0,2.2022900763358777,PER
Peru,1993,14800000000.0,639.0,319500000.0,2.1587837837837838,PER
Peru,1994,15900000000.0,672.0,336000000.0,2.1132075471698113,PER
Peru,1995,16900000000.0,702.0,351000000.0,2.076923076923077,PER
Peru,1996,17300000000.0,707.0,353500000.0,2.0433526011560694,PER
Peru,1997,18000000000.0,723.0,361500000.0,2.0083333333333333,PER
Peru,1998,18600000000.0,737.0,368500000.0,1.9811827956989247,PER
Peru,1999,19100000000.0,745.0,372500000.0,1.950261780104712,PER
Peru,2000,19900000000.0,769.0,384500000.0,1.9321608040201006,PER
Peru,2001,20800000000.0,792.0,396000000.0,1.9038461538461537,PER
Peru,2002,22000000000.0,826.0,413000000.0,1.8772727272727272,PER
Peru,2003,22900000000.0,851.0,425500000.0,1.8580786026200873,PER
Peru,2004,24300000000.0,890.0,445000000.0,1.831275720164609,PER
Peru,2005,25500000000.0,924.0,462000000.0,1.811764705882353,PER
Peru,2006,27400000000.0,979.0,489500000.0,1.7864963503649636,PER
Peru,2007,29900000000.0,1060.0,530000000.0,1.7725752508361203,PER
Peru,2008,32500000000.0,1130.0,565000000.0,1.7384615384615385,PER
Peru,2009,32900000000.0,1140.0,570000000.0,1.7325227963525835,PER
Peru,2010,35900000000.0,1220.0,610000000.0,1.6991643454038998,PER
Peru,2011,38800000000.0,1300.0,650000000.0,1.675257731958763,PER
Peru,2012,41000000000.0,1360.0,680000000.0,1.6585365853658536,PER
Peru,2013,43300000000.0,1420.0,710000000.0,1.6397228637413395,PER
Peru,2014,45600000000.0,1470.0,735000000.0,1.611842105263158,PER
Peru,2015,48300000000.0,1540.0,770000000.0,1.5942028985507246,PER
Peru,2016,51500000000.0,1620.0,810000000.0,1.5728155339805825,PER
Philippines,1985,22800000000.0,419.0,209500000.0,0.918859649122807,PHL
Philippines,1986,21800000000.0,391.0,195500000.0,0.8967889908256881,PHL
Philippines,1987,22600000000.0,395.0,197500000.0,0.8738938053097345,PHL
Philippines,1988,24500000000.0,417.0,208500000.0,0.8510204081632653,PHL
Philippines,1989,25600000000.0,423.0,211500000.0,0.826171875,PHL
Philippines,1990,26300000000.0,425.0,212500000.0,0.8079847908745247,PHL
Philippines,1991,25600000000.0,404.0,202000000.0,0.7890625,PHL
Philippines,1992,25900000000.0,398.0,199000000.0,0.7683397683397684,PHL
Philippines,1993,26600000000.0,399.0,199500000.0,0.75,PHL
Philippines,1994,30500000000.0,446.0,223000000.0,0.7311475409836066,PHL
Philippines,1995,33600000000.0,480.0,240000000.0,0.7142857142857143,PHL
Philippines,1996,36700000000.0,514.0,257000000.0,0.7002724795640327,PHL
Philippines,1997,39800000000.0,545.0,272500000.0,0.6846733668341709,PHL
Philippines,1998,41600000000.0,557.0,278500000.0,0.6694711538461539,PHL
Philippines,1999,41400000000.0,543.0,271500000.0,0.6557971014492754,PHL
Philippines,2000,45300000000.0,581.0,290500000.0,0.6412803532008831,PHL
Philippines,2001,47000000000.0,591.0,295500000.0,0.6287234042553191,PHL
Philippines,2002,48500000000.0,596.0,298000000.0,0.6144329896907217,PHL
Philippines,2003,52900000000.0,638.0,319000000.0,0.6030245746691871,PHL
Philippines,2004,56000000000.0,661.0,330500000.0,0.5901785714285714,PHL
Philippines,2005,56600000000.0,656.0,328000000.0,0.5795053003533569,PHL
Philippines,2006,56800000000.0,647.0,323500000.0,0.5695422535211268,PHL
Philippines,2007,59600000000.0,668.0,334000000.0,0.5604026845637584,PHL
Philippines,2008,60800000000.0,670.0,335000000.0,0.5509868421052632,PHL
Philippines,2009,61900000000.0,672.0,336000000.0,0.5428109854604201,PHL
Philippines,2010,67700000000.0,723.0,361500000.0,0.53397341211226,PHL
Philippines,2011,69200000000.0,726.0,363000000.0,0.5245664739884393,PHL
Philippines,2012,72900000000.0,753.0,376500000.0,0.5164609053497943,PHL
Philippines,2013,75300000000.0,764.0,382000000.0,0.5073041168658698,PHL
Philippines,2014,77300000000.0,772.0,386000000.0,0.49935316946959896,PHL
Philippines,2015,82400000000.0,810.0,405000000.0,0.49150485436893204,PHL
Philippines,2016,89900000000.0,870.0,435000000.0,0.4838709677419355,PHL
Poland,1985,138000000000.0,3710.0,1855000000.0,1.3442028985507246,POL
Poland,1986,140000000000.0,3760.0,1880000000.0,1.3428571428571427,POL
Poland,1987,146000000000.0,3880.0,1940000000.0,1.3287671232876712,POL
Poland,1988,144000000000.0,3830.0,1915000000.0,1.3298611111111112,POL
Poland,1989,145000000000.0,3850.0,1925000000.0,1.3275862068965518,POL
Poland,1990,136000000000.0,3590.0,1795000000.0,1.3198529411764706,POL
Poland,1991,135000000000.0,3540.0,1770000000.0,1.3111111111111111,POL
Poland,1992,133000000000.0,3480.0,1740000000.0,1.3082706766917294,POL
Poland,1993,134000000000.0,3500.0,1750000000.0,1.3059701492537314,POL
Poland,1994,135000000000.0,3530.0,1765000000.0,1.3074074074074074,POL
Poland,1995,139000000000.0,3620.0,1810000000.0,1.3021582733812949,POL
Poland,1996,143000000000.0,3720.0,1860000000.0,1.3006993006993006,POL
Poland,1997,143000000000.0,3700.0,1850000000.0,1.2937062937062938,POL
Poland,1998,143000000000.0,3700.0,1850000000.0,1.2937062937062938,POL
Poland,1999,142000000000.0,3690.0,1845000000.0,1.2992957746478873,POL
Poland,2000,145000000000.0,3770.0,1885000000.0,1.3,POL
Poland,2001,146000000000.0,3780.0,1890000000.0,1.2945205479452055,POL
Poland,2002,144000000000.0,3750.0,1875000000.0,1.3020833333333333,POL
Poland,2003,152000000000.0,3940.0,1970000000.0,1.2960526315789473,POL
Poland,2004,154000000000.0,4010.0,2005000000.0,1.301948051948052,POL
Poland,2005,157000000000.0,4090.0,2045000000.0,1.302547770700637,POL
Poland,2006,162000000000.0,4220.0,2110000000.0,1.3024691358024691,POL
Poland,2007,159000000000.0,4160.0,2080000000.0,1.3081761006289307,POL
Poland,2008,155000000000.0,4050.0,2025000000.0,1.3064516129032258,POL
Poland,2009,152000000000.0,3960.0,1980000000.0,1.3026315789473684,POL
Poland,2010,158000000000.0,4110.0,2055000000.0,1.3006329113924051,POL
Poland,2011,164000000000.0,4270.0,2135000000.0,1.3018292682926829,POL
Poland,2012,162000000000.0,4230.0,2115000000.0,1.3055555555555556,POL
Poland,2013,165000000000.0,4300.0,2150000000.0,1.303030303030303,POL
Poland,2014,159000000000.0,4150.0,2075000000.0,1.3050314465408805,POL
Poland,2015,165000000000.0,4310.0,2155000000.0,1.3060606060606061,POL
Poland,2016,167000000000.0,4360.0,2180000000.0,1.3053892215568863,POL
Portugal,1985,18900000000.0,1890.0,945000000.0,5.0,PRT
Portugal,1986,20400000000.0,2040.0,1020000000.0,5.0,PRT
Portugal,1987,20100000000.0,2020.0,1010000000.0,5.024875621890548,PRT
Portugal,1988,22500000000.0,2260.0,1130000000.0,5.022222222222222,PRT
Portugal,1989,25800000000.0,2590.0,1295000000.0,5.01937984496124,PRT
Portugal,1990,28500000000.0,2860.0,1430000000.0,5.017543859649122,PRT
Portugal,1991,29900000000.0,2990.0,1495000000.0,5.0,PRT
Portugal,1992,30100000000.0,3010.0,1505000000.0,5.0,PRT
Portugal,1993,31200000000.0,3100.0,1550000000.0,4.967948717948718,PRT
Portugal,1994,31400000000.0,3110.0,1555000000.0,4.952229299363057,PRT
Portugal,1995,33300000000.0,3280.0,1640000000.0,4.924924924924925,PRT
Portugal,1996,34500000000.0,3390.0,1695000000.0,4.913043478260869,PRT
Portugal,1997,34200000000.0,3340.0,1670000000.0,4.883040935672515,PRT
Portugal,1998,39000000000.0,3800.0,1900000000.0,4.871794871794871,PRT
Portugal,1999,43300000000.0,4200.0,2100000000.0,4.849884526558891,PRT
Portugal,2000,43800000000.0,4230.0,2115000000.0,4.828767123287672,PRT
Portugal,2001,46500000000.0,4470.0,2235000000.0,4.806451612903226,PRT
Portugal,2002,46100000000.0,4410.0,2205000000.0,4.783080260303688,PRT
Portugal,2003,46900000000.0,4470.0,2235000000.0,4.76545842217484,PRT
Portugal,2004,45100000000.0,4280.0,2140000000.0,4.745011086474501,PRT
Portugal,2005,46600000000.0,4410.0,2205000000.0,4.73175965665236,PRT
Portugal,2006,49000000000.0,4630.0,2315000000.0,4.724489795918367,PRT
Portugal,2007,47300000000.0,4450.0,2225000000.0,4.704016913319239,PRT
Portugal,2008,46000000000.0,4320.0,2160000000.0,4.695652173913044,PRT
Portugal,2009,50200000000.0,4710.0,2355000000.0,4.691235059760956,PRT
Portugal,2010,54100000000.0,5080.0,2540000000.0,4.695009242144177,PRT
Portugal,2011,52500000000.0,4940.0,2470000000.0,4.704761904761905,PRT
Portugal,2012,46600000000.0,4410.0,2205000000.0,4.73175965665236,PRT
Portugal,2013,51700000000.0,4910.0,2455000000.0,4.748549323017408,PRT
Portugal,2014,52800000000.0,5040.0,2520000000.0,4.7727272727272725,PRT
Portugal,2015,52400000000.0,5030.0,2515000000.0,4.799618320610687,PRT
Portugal,2016,60500000000.0,5830.0,2915000000.0,4.818181818181818,PRT
Qatar,1985,3960000000.0,10700.0,5350000000.0,135.1010101010101,QAT
Qatar,1986,4320000000.0,10900.0,5450000000.0,126.1574074074074,QAT
Qatar,1987,4390000000.0,10400.0,5200000000.0,118.45102505694761,QAT
Qatar,1988,4610000000.0,10400.0,5200000000.0,112.79826464208243,QAT
Qatar,1989,4650000000.0,10100.0,5050000000.0,108.60215053763442,QAT
Qatar,1990,4840000000.0,10200.0,5100000000.0,105.37190082644628,QAT
Qatar,1991,4670000000.0,9580.0,4790000000.0,102.5695931477516,QAT
Qatar,1992,5180000000.0,10500.0,5250000000.0,101.35135135135135,QAT
Qatar,1993,5560000000.0,11100.0,5550000000.0,99.82014388489209,QAT
Qatar,1994,5850000000.0,11500.0,5750000000.0,98.2905982905983,QAT
Qatar,1995,6010000000.0,11700.0,5850000000.0,97.33777038269551,QAT
Qatar,1996,6620000000.0,12700.0,6350000000.0,95.9214501510574,QAT
Qatar,1997,6910000000.0,12900.0,6450000000.0,93.34298118668596,QAT
Qatar,1998,8170000000.0,14800.0,7400000000.0,90.57527539779682,QAT
Qatar,1999,8940000000.0,15700.0,7850000000.0,87.80760626398211,QAT
Qatar,2000,9130000000.0,15400.0,7700000000.0,84.33734939759036,QAT
Qatar,2001,9950000000.0,16100.0,8050000000.0,80.90452261306532,QAT
Qatar,2002,10900000000.0,16900.0,8450000000.0,77.5229357798165,QAT
Qatar,2003,12000000000.0,17400.0,8700000000.0,72.5,QAT
Qatar,2004,13200000000.0,17400.0,8700000000.0,65.9090909090909,QAT
Qatar,2005,14400000000.0,16600.0,8300000000.0,57.638888888888886,QAT
Qatar,2006,15300000000.0,15200.0,7600000000.0,49.673202614379086,QAT
Qatar,2007,19500000000.0,16400.0,8200000000.0,42.05128205128205,QAT
Qatar,2008,21600000000.0,15600.0,7800000000.0,36.111111111111114,QAT
Qatar,2009,24200000000.0,15200.0,7600000000.0,31.40495867768595,QAT
Qatar,2010,28100000000.0,15800.0,7900000000.0,28.11387900355872,QAT
Qatar,2011,30700000000.0,15700.0,7850000000.0,25.570032573289904,QAT
Qatar,2012,34800000000.0,16500.0,8250000000.0,23.70689655172414,QAT
Qatar,2013,34700000000.0,15400.0,7700000000.0,22.19020172910663,QAT
Qatar,2014,38700000000.0,16300.0,8150000000.0,21.059431524547804,QAT
Qatar,2015,41800000000.0,16900.0,8450000000.0,20.215311004784688,QAT
Qatar,2016,42400000000.0,16500.0,8250000000.0,19.45754716981132,QAT
Romania,1985,71800000000.0,3110.0,1555000000.0,2.1657381615598887,ROU
Romania,1986,75500000000.0,3250.0,1625000000.0,2.152317880794702,ROU
Romania,1987,74100000000.0,3180.0,1590000000.0,2.145748987854251,ROU
Romania,1988,75300000000.0,3220.0,1610000000.0,2.138114209827357,ROU
Romania,1989,75900000000.0,3230.0,1615000000.0,2.1277997364953887,ROU
Romania,1990,64300000000.0,2740.0,1370000000.0,2.1306376360808708,ROU
Romania,1991,56800000000.0,2420.0,1210000000.0,2.130281690140845,ROU
Romania,1992,54200000000.0,2320.0,1160000000.0,2.140221402214022,ROU
Romania,1993,55500000000.0,2390.0,1195000000.0,2.1531531531531534,ROU
Romania,1994,55100000000.0,2390.0,1195000000.0,2.1687840290381124,ROU
Romania,1995,59300000000.0,2580.0,1290000000.0,2.175379426644182,ROU
Romania,1996,61400000000.0,2690.0,1345000000.0,2.1905537459283386,ROU
Romania,1997,57100000000.0,2530.0,1265000000.0,2.2154115586690017,ROU
Romania,1998,53500000000.0,2380.0,1190000000.0,2.2242990654205608,ROU
Romania,1999,50700000000.0,2280.0,1140000000.0,2.2485207100591715,ROU
Romania,2000,51900000000.0,2350.0,1175000000.0,2.2639691714836223,ROU
Romania,2001,53900000000.0,2450.0,1225000000.0,2.272727272727273,ROU
Romania,2002,54700000000.0,2500.0,1250000000.0,2.2851919561243146,ROU
Romania,2003,55100000000.0,2540.0,1270000000.0,2.304900181488203,ROU
Romania,2004,56500000000.0,2620.0,1310000000.0,2.3185840707964602,ROU
Romania,2005,59400000000.0,2770.0,1385000000.0,2.3316498316498318,ROU
Romania,2006,62700000000.0,2950.0,1475000000.0,2.3524720893141944,ROU
Romania,2007,61700000000.0,2930.0,1465000000.0,2.374392220421394,ROU
Romania,2008,65000000000.0,3120.0,1560000000.0,2.4,ROU
Romania,2009,58000000000.0,2810.0,1405000000.0,2.4224137931034484,ROU
Romania,2010,61000000000.0,2980.0,1490000000.0,2.442622950819672,ROU
Romania,2011,62200000000.0,3070.0,1535000000.0,2.467845659163987,ROU
Romania,2012,59000000000.0,2930.0,1465000000.0,2.483050847457627,ROU
Romania,2013,58900000000.0,2930.0,1465000000.0,2.487266553480475,ROU
Romania,2014,63300000000.0,3170.0,1585000000.0,2.5039494470774093,ROU
Romania,2015,66300000000.0,3340.0,1670000000.0,2.5188536953242835,ROU
Romania,2016,64800000000.0,3280.0,1640000000.0,2.5308641975308643,ROU
